"name","short_description","apm_business_process","application_type","architecture_type","install_type","install_status","life_cycle_stage_status","life_cycle_stage","technology_stack","user_base","platform","last_change_date","owned_by","it_application_owner","sys_updated_by","business_criticality","emergency_tier","data_classification","certified","model_id"
"Pedidos GP","Gestión logística de equipamientos. Herramienta a través de la cual los Puntos de Servicio realizarán las compras de equipamientos, sustituyendo el actual sistema de envío de pedidos a través de correo electrónico. La utilización de esta herramienta supone una importante mejora de la eficiencia en costes por la vía de la reducción de las tareas operativas relativas al proceso de compra, además de dotar a la red comercial de una capacidad de negociación e información que le permitirá maximizar los beneficios del negocio.","","COTS","","","Retired","","","","","","","","","AF57388","","","","falso",""
"Pedido_Compra","App created to serve users in the Market business area regarding payment requests from suppliers, whether through contracts or delegated purchasing. Power Apps' main functionality is to feed a list in Sharepoint where we have control of requests. The App interacts with Sharepoint and Power Automate.","","","","","In Review","","","","","","","","","admin","","","","falso","Unknown"
"Pedius","Applicazione che consente alle persone sorde di effettuare telefonate utilizzando le tecnologie di riconoscimento e sintesi vocale (text-to-speech e viceversa).","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","system","","","","falso",""
"PEG","Application installed on on premise systems . It is an old application (file) used to determine the availability of production facilities . Installed on VRM and NOVE(Disaster recovery) sites","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"PEGASO","Electricity and gas pricing tools for Demand and Prices. Covers the process of defining economic conditions in the preparation of electricity and gas offers.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"PEGASO - Herramientas_SQL","Herramienta de Base de Datos. Repositorio de información departamental. ","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"PEGASO - PErforazioni Geotermiche Acquisizione SOndaggi","Geothermal Well Acquisition is an information system for collecting, managing, visualising and processing data related to the construction of geothermal wells.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","AF57388","","","","falso",""
"Pegaso 2.0","Modulo dedicato alla gestione  delle configurazione necessarie per i servizi PEGASO - panello di consultazione","","Custom (developed from the scratch)","","","Retired","","","","","","","","","system","","","","falso",""
"Pegaso 2.0_2","Modulo dedicato alle funzionalità business di ADELE","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"Pegaso 2.0_old","Modulo dedicato alle funzionalità business di ADELE","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"Pelican","Pelican is the integrated digital platform for waste management and environmental compliance.
The main features introduced are:
digitalization and simplification of the waste management process and environmental compliance;
maximization of the recovery of materials, minimization of the environmental impact;
track of the status of deposits;
real time control of movements; 
alignment of waste data recorded by e-distribuzione;
accurate reporting of all environmental indicators.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"Pelican_GO","Pelican Go is the mobile application that allows e-distribuzione technicians and operators to easily manage activities, especially those on-site in the temporary warehouse or in the site of the environmental accident.
Main features are:
Temporary storage list view;
Visualization of temporary deposits on the map;
Map navigation to Temporary Storage;
Visualization of environmental incidents in the list and on the map;
Map navigation to Environmental Incident;
Detail of environmental incidents with insertion of photos/videos.","","Custom (developed from the scratch)","","","Active","","","","","","","","","ES38129191K","","","","falso","Unknown"
"PELL","Pell is a web application that is managing the Public Lighting devices. Is responsable for aggregation and report creation for the Public Administration and creation of metrics requested by Enea regulatory framework","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"Pell Integration App","This application will deliver to ENEA the data relating to the Public Lighting of which we manage according to the CONSIP SL4 contracts.
Enel X is expected to provide the consumption data relating to meters attributable to remote control elements to the Enea PELL platform on a daily basis.
Technical information asset data will also be provided on demand through the generation of XML forms.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"People","Data domain of People and Organization for development on the platform of applications/related services","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"People Analytics","Analytics platform. This module has been created for implement the integration to CompAC","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso",""
"People Analytics - Chile","Analytics platform. This module has been created for implement the integration to CompAC specific for Chile data owner","","COTS (Commercial Off-The-Shelf customized)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"People Analytics - LDAP","This module has been created for allowing CompAC integration, only regarding ldap connector","","COTS (Commercial Off-The-Shelf customized)","","","Retired","","","","","","","","","admin","","","","falso",""
"People Analytics - USA & Canada","Analytics platform. This module has been created for implement the integration to CompAC specific for USA and Canada data owner","","COTS (Commercial Off-The-Shelf customized)","","","Retired","","","","","","","","","admin","","","","falso","Unknown"
"People Analytics – Local Argentina","Analytics platform. This module has been created for implement the integration to CompAC specific for local Argentina data owner","","COTS (Commercial Off-The-Shelf customized)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"People and Operation DH Platform_cancelled","Data Domain dedicato all'invocazione delle API della platform del DH People and Operation","","","","","Cancelled","","","","","","","","","AF57388","","","","falso","Unknown"
"People Care - Corner digitali","Portale per chiedere e pianificare aule virtuali che sostituiscono i corner fisici per fornire supporto/assistenza su servizi erogati da People Care. Il primo servizio aperto è il supporto per MyWelfare 2020.
","","COTS (Commercial Off-The-Shelf NOT customized)","","","Retired","","","","","","","","","A459187","","","","falso","Unknown"
